2024-10-08 09:21:58,191 INFO    MainThread:1581 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-08 09:21:58,985 INFO    MainThread:1581 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-08 09:21:58,991 INFO    MainThread:1581 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-08 09:21:58,991 INFO    MainThread:1581 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-08 09:22:00,638 INFO    MainThread:1581 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-08 09:22:00,643 INFO    MainThread:1581 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-08 09:22:00,644 INFO    MainThread:1581 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-08 09:22:01,006 INFO    MainThread:1581 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-08 09:22:01,013 INFO    MainThread:1581 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-08 09:22:01,013 INFO    MainThread:1581 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-08 09:22:01,736 INFO    MainThread:1581 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-08 09:22:01,742 INFO    MainThread:1581 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-08 09:22:01,742 INFO    MainThread:1581 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-08 09:22:02,058 INFO    MainThread:1581 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-08 09:22:02,064 INFO    MainThread:1581 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-08 09:22:02,064 INFO    MainThread:1581 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-08 09:22:03,366 INFO    MainThread:1581 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-08 09:22:03,372 INFO    MainThread:1581 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-08 09:22:03,373 INFO    MainThread:1581 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-08 09:22:06,420 INFO    MainThread:1581 [wandb_init.py:_resume_backend():448] resuming backend
